"Url","Status","Ok","FinalUrl","Message"
"http://127.0.0.1:5000/api/platform/azure-foundry/readiness/demo","200","True","http://127.0.0.1:5000/api/platform/azure-foundry/readiness/demo","OK"
"http://127.0.0.1:5000/api/platform/blueprints/agentic-enterprise/demo","200","True","http://127.0.0.1:5000/api/platform/blueprints/agentic-enterprise/demo","OK"
"http://127.0.0.1:5000/api/platform/blueprints/ai-enabled-cmc/demo","200","True","http://127.0.0.1:5000/api/platform/blueprints/ai-enabled-cmc/demo","OK"
"http://127.0.0.1:5000/api/platform/blueprints/model/demo","200","True","http://127.0.0.1:5000/api/platform/blueprints/model/demo","OK"
"http://127.0.0.1:5000/api/platform/blueprints/validation/demo","200","True","http://127.0.0.1:5000/api/platform/blueprints/validation/demo","OK"
"http://127.0.0.1:5000/api/platform/cloud-assurance/matrix/demo","200","True","http://127.0.0.1:5000/api/platform/cloud-assurance/matrix/demo","OK"
"http://127.0.0.1:5000/api/platform/cloud-assurance/provider/demo?provider_id=azure","404","False","http://127.0.0.1:5000/api/platform/cloud-assurance/provider/demo?provider_id=azure","The remote server returned an error: (404) Not Found."
"http://127.0.0.1:5000/api/platform/data-to-decision/check/demo","200","True","http://127.0.0.1:5000/api/platform/data-to-decision/check/demo","OK"
"http://127.0.0.1:5000/api/platform/data-to-decision/lifecycle/demo","200","True","http://127.0.0.1:5000/api/platform/data-to-decision/lifecycle/demo","OK"
"http://127.0.0.1:5000/api/platform/data-to-decision/readiness/demo","200","True","http://127.0.0.1:5000/api/platform/data-to-decision/readiness/demo","OK"
"http://127.0.0.1:5000/api/platform/data-to-decision/stage/demo?stage_id=data_lineage","404","False","http://127.0.0.1:5000/api/platform/data-to-decision/stage/demo?stage_id=data_lineage","The remote server returned an error: (404) Not Found."
"http://127.0.0.1:5000/api/platform/decision-context/flow/demo","200","True","http://127.0.0.1:5000/api/platform/decision-context/flow/demo","OK"
"http://127.0.0.1:5000/api/platform/decision-context/readiness/demo","200","True","http://127.0.0.1:5000/api/platform/decision-context/readiness/demo","OK"
"http://127.0.0.1:5000/api/platform/decision-context/stage/demo?stage_id=trusted_context","404","False","http://127.0.0.1:5000/api/platform/decision-context/stage/demo?stage_id=trusted_context","The remote server returned an error: (404) Not Found."
"http://127.0.0.1:5000/api/platform/enterprise-execution-assurance/demo","500","False","http://127.0.0.1:5000/api/platform/enterprise-execution-assurance/demo","The remote server returned an error: (500) Internal Server Error."
"http://127.0.0.1:5000/api/platform/evidence/object/demo?object_id=niagara-bms-supervisor","500","False","http://127.0.0.1:5000/api/platform/evidence/object/demo?object_id=niagara-bms-supervisor","The remote server returned an error: (500) Internal Server Error."
"http://127.0.0.1:5000/api/platform/evidence/package/demo?package_id=EVP-NIAGARA-READINESS-001","500","False","http://127.0.0.1:5000/api/platform/evidence/package/demo?package_id=EVP-NIAGARA-READINESS-001","The remote server returned an error: (500) Internal Server Error."
"http://127.0.0.1:5000/api/platform/evidence/state/demo","500","False","http://127.0.0.1:5000/api/platform/evidence/state/demo","The remote server returned an error: (500) Internal Server Error."
"http://127.0.0.1:5000/api/platform/execution-assurance/demo","500","False","http://127.0.0.1:5000/api/platform/execution-assurance/demo","The remote server returned an error: (500) Internal Server Error."
"http://127.0.0.1:5000/api/platform/intelligence-validation/assessment/demo","200","True","http://127.0.0.1:5000/api/platform/intelligence-validation/assessment/demo","OK"
"http://127.0.0.1:5000/api/platform/intelligence-validation/domain/demo?domain_id=prompt_traceability","404","False","http://127.0.0.1:5000/api/platform/intelligence-validation/domain/demo?domain_id=prompt_traceability","The remote server returned an error: (404) Not Found."
"http://127.0.0.1:5000/api/platform/intelligence-validation/domain/demo?domain_id=revalidation_triggers","404","False","http://127.0.0.1:5000/api/platform/intelligence-validation/domain/demo?domain_id=revalidation_triggers","The remote server returned an error: (404) Not Found."
"http://127.0.0.1:5000/api/platform/intelligence-validation/model/demo","200","True","http://127.0.0.1:5000/api/platform/intelligence-validation/model/demo","OK"
"http://127.0.0.1:5000/api/platform/intelligence-validation/readiness/demo","200","True","http://127.0.0.1:5000/api/platform/intelligence-validation/readiness/demo","OK"
"http://127.0.0.1:5000/api/platform/lifecycle-integration/assessment/demo","200","True","http://127.0.0.1:5000/api/platform/lifecycle-integration/assessment/demo","OK"
"http://127.0.0.1:5000/api/platform/lifecycle-integration/model/demo","200","True","http://127.0.0.1:5000/api/platform/lifecycle-integration/model/demo","OK"
"http://127.0.0.1:5000/api/platform/lifecycle-integration/stage/demo?stage_id=intelligence_validation","200","True","http://127.0.0.1:5000/api/platform/lifecycle-integration/stage/demo?stage_id=intelligence_validation","OK"
"http://127.0.0.1:5000/api/platform/lifecycle-integration/workflow/demo","200","True","http://127.0.0.1:5000/api/platform/lifecycle-integration/workflow/demo","OK"
"http://127.0.0.1:5000/api/platform/mcp/tool-call/demo?tool_id=query_assurance_object&object_id=niagara-bms-supervisor","404","False","http://127.0.0.1:5000/api/platform/mcp/tool-call/demo?tool_id=query_assurance_object&object_id=niagara-bms-supervisor","The remote server returned an error: (404) Not Found."
"http://127.0.0.1:5000/api/platform/mcp/tool-call-log/demo","200","True","http://127.0.0.1:5000/api/platform/mcp/tool-call-log/demo","OK"
"http://127.0.0.1:5000/api/platform/mcp/tools/demo","200","True","http://127.0.0.1:5000/api/platform/mcp/tools/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v10/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v10/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v11/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v11/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v12/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v12/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v13/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v13/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v14/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v14/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v15/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v15/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v16/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v16/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v17/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v17/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v4/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v4/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v5/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v5/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v6/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v6/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v7/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v7/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v8/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v8/demo","OK"
"http://127.0.0.1:5000/api/platform/spine-refresh/v9/demo","200","True","http://127.0.0.1:5000/api/platform/spine-refresh/v9/demo","OK"
"http://127.0.0.1:5000/api/platform/trust-score/demo?object_id=niagara-bms-supervisor","500","False","http://127.0.0.1:5000/api/platform/trust-score/demo?object_id=niagara-bms-supervisor","The remote server returned an error: (500) Internal Server Error."
"http://127.0.0.1:5000/api/platform/trust-state/demo","500","False","http://127.0.0.1:5000/api/platform/trust-state/demo","The remote server returned an error: (500) Internal Server Error."
"http://127.0.0.1:5000/api/platform/twin/demo?object_id=niagara-bms-supervisor","500","False","http://127.0.0.1:5000/api/platform/twin/demo?object_id=niagara-bms-supervisor","The remote server returned an error: (500) Internal Server Error."
"http://127.0.0.1:5000/api/platform/twin-state/demo","500","False","http://127.0.0.1:5000/api/platform/twin-state/demo","The remote server returned an error: (500) Internal Server Error."
"http://127.0.0.1:5000/api/platform/vision/hud/demo?asset_id=SPEEDY-GLOVE-1803","500","False","http://127.0.0.1:5000/api/platform/vision/hud/demo?asset_id=SPEEDY-GLOVE-1803","The remote server returned an error: (500) Internal Server Error."
"http://127.0.0.1:5000/api/platform/vision/lookup/demo?asset_id=NIAGARA-BMS-SUPERVISOR","500","False","http://127.0.0.1:5000/api/platform/vision/lookup/demo?asset_id=NIAGARA-BMS-SUPERVISOR","The remote server returned an error: (500) Internal Server Error."
"http://127.0.0.1:5000/cobitchain-api-blueprint","200","True","http://127.0.0.1:5000/cobitchain-api-blueprint","OK"
"http://127.0.0.1:5000/cobitchain-architecture","200","True","http://127.0.0.1:5000/cobitchain-architecture","OK"
"http://127.0.0.1:5000/cobitchain-deployment","200","True","http://127.0.0.1:5000/cobitchain-deployment","OK"
"http://127.0.0.1:5000/cobitchain-evidence-store","200","True","http://127.0.0.1:5000/cobitchain-evidence-store","OK"
"http://127.0.0.1:5000/cobitchain-governance-vision","200","True","http://127.0.0.1:5000/cobitchain-governance-vision","OK"
"http://127.0.0.1:5000/cobitchain-identity-access","200","True","http://127.0.0.1:5000/cobitchain-identity-access","OK"
"http://127.0.0.1:5000/cobitchain-mcp-server","200","True","http://127.0.0.1:5000/cobitchain-mcp-server","OK"
"http://127.0.0.1:5000/cobitchain-observability","200","True","http://127.0.0.1:5000/cobitchain-observability","OK"
"http://127.0.0.1:5000/cobitchain-route-registry","200","True","http://127.0.0.1:5000/cobitchain-route-registry","OK"
"http://127.0.0.1:5000/deployment-pipeline","200","True","http://127.0.0.1:5000/deployment-pipeline","OK"
"http://127.0.0.1:5000/evidence-vault","200","True","http://127.0.0.1:5000/evidence-vault","OK"
"http://127.0.0.1:5000/governance-vision","200","True","http://127.0.0.1:5000/governance-vision","OK"
"http://127.0.0.1:5000/identity-access","200","True","http://127.0.0.1:5000/identity-access","OK"
"http://127.0.0.1:5000/mcp-server","200","True","http://127.0.0.1:5000/mcp-server","OK"
"http://127.0.0.1:5000/observability","200","True","http://127.0.0.1:5000/observability","OK"
"http://127.0.0.1:5000/platform","200","True","http://127.0.0.1:5000/platform","OK"
"http://127.0.0.1:5000/platform/action-assurance","200","True","http://127.0.0.1:5000/platform/action-assurance","OK"
"http://127.0.0.1:5000/platform/action-assurance-workflow","200","True","http://127.0.0.1:5000/platform/action-assurance-workflow","OK"
"http://127.0.0.1:5000/platform/action-governance","200","True","http://127.0.0.1:5000/platform/action-governance","OK"
"http://127.0.0.1:5000/platform/agent-action-assurance","200","True","http://127.0.0.1:5000/platform/agent-action-assurance","OK"
"http://127.0.0.1:5000/platform/agentic-action-assurance","200","True","http://127.0.0.1:5000/platform/agentic-action-assurance","OK"
"http://127.0.0.1:5000/platform/ai-accountability-matrix","200","True","http://127.0.0.1:5000/platform/ai-accountability-matrix","OK"
"http://127.0.0.1:5000/platform/ai-accountability-raci","200","True","http://127.0.0.1:5000/platform/ai-accountability-raci","OK"
"http://127.0.0.1:5000/platform/ai-action-assurance","200","True","http://127.0.0.1:5000/platform/ai-action-assurance","OK"
"http://127.0.0.1:5000/platform/ai-approval-certificate","200","True","http://127.0.0.1:5000/platform/ai-approval-certificate","OK"
"http://127.0.0.1:5000/platform/ai-architecture-assurance","200","True","http://127.0.0.1:5000/platform/ai-architecture-assurance","OK"
"http://127.0.0.1:5000/platform/ai-architecture-boundary-gate","200","True","http://127.0.0.1:5000/platform/ai-architecture-boundary-gate","OK"
"http://127.0.0.1:5000/platform/ai-assurance-approval-certificate","200","True","http://127.0.0.1:5000/platform/ai-assurance-approval-certificate","OK"
"http://127.0.0.1:5000/platform/ai-assurance-architecture","200","True","http://127.0.0.1:5000/platform/ai-assurance-architecture","OK"
"http://127.0.0.1:5000/platform/ai-assurance-closure-verifier","200","True","http://127.0.0.1:5000/platform/ai-assurance-closure-verifier","OK"
"http://127.0.0.1:5000/platform/ai-assurance-control-router","200","True","http://127.0.0.1:5000/platform/ai-assurance-control-router","OK"
"http://127.0.0.1:5000/platform/ai-assurance-decision-orchestrator","200","True","http://127.0.0.1:5000/platform/ai-assurance-decision-orchestrator","OK"
"http://127.0.0.1:5000/platform/ai-assurance-evidence-contract","200","True","http://127.0.0.1:5000/platform/ai-assurance-evidence-contract","OK"
"http://127.0.0.1:5000/platform/ai-assurance-exception-drift-response","200","True","http://127.0.0.1:5000/platform/ai-assurance-exception-drift-response","OK"
"http://127.0.0.1:5000/platform/ai-assurance-knowledge-reuse","200","True","http://127.0.0.1:5000/platform/ai-assurance-knowledge-reuse","OK"
"http://127.0.0.1:5000/platform/ai-assurance-new-workflow-intake","200","True","http://127.0.0.1:5000/platform/ai-assurance-new-workflow-intake","OK"
"http://127.0.0.1:5000/platform/ai-assurance-operational-release-gate","200","True","http://127.0.0.1:5000/platform/ai-assurance-operational-release-gate","OK"
"http://127.0.0.1:5000/platform/ai-assurance-orchestrator","200","True","http://127.0.0.1:5000/platform/ai-assurance-orchestrator","OK"
"http://127.0.0.1:5000/platform/ai-assurance-outcome-learning","200","True","http://127.0.0.1:5000/platform/ai-assurance-outcome-learning","OK"
"http://127.0.0.1:5000/platform/ai-assurance-post-release-monitoring","200","True","http://127.0.0.1:5000/platform/ai-assurance-post-release-monitoring","OK"
"http://127.0.0.1:5000/platform/ai-assurance-remediation-queue","200","True","http://127.0.0.1:5000/platform/ai-assurance-remediation-queue","OK"
"http://127.0.0.1:5000/platform/ai-assurance-replay","200","True","http://127.0.0.1:5000/platform/ai-assurance-replay","OK"
"http://127.0.0.1:5000/platform/ai-assurance-replay-console","200","True","http://127.0.0.1:5000/platform/ai-assurance-replay-console","OK"
"http://127.0.0.1:5000/platform/ai-assurance-response-engine","200","True","http://127.0.0.1:5000/platform/ai-assurance-response-engine","OK"
"http://127.0.0.1:5000/platform/ai-assurance-reuse-applicability","200","True","http://127.0.0.1:5000/platform/ai-assurance-reuse-applicability","OK"
"http://127.0.0.1:5000/platform/ai-assurance-trust-recalculation","200","True","http://127.0.0.1:5000/platform/ai-assurance-trust-recalculation","OK"
"http://127.0.0.1:5000/platform/ai-autonomy-assessment","200","True","http://127.0.0.1:5000/platform/ai-autonomy-assessment","OK"
"http://127.0.0.1:5000/platform/ai-autonomy-assurance-model","200","True","http://127.0.0.1:5000/platform/ai-autonomy-assurance-model","OK"
"http://127.0.0.1:5000/platform/ai-autonomy-model","200","True","http://127.0.0.1:5000/platform/ai-autonomy-model","OK"
"http://127.0.0.1:5000/platform/ai-boundary-gate","200","True","http://127.0.0.1:5000/platform/ai-boundary-gate","OK"
"http://127.0.0.1:5000/platform/ai-changecontroltrust","200","True","http://127.0.0.1:5000/platform/ai-changecontroltrust","OK"
"http://127.0.0.1:5000/platform/ai-change-lifecycle-assurance","200","True","http://127.0.0.1:5000/platform/ai-change-lifecycle-assurance","OK"
"http://127.0.0.1:5000/platform/ai-closure-verifier","200","True","http://127.0.0.1:5000/platform/ai-closure-verifier","OK"
"http://127.0.0.1:5000/platform/ai-control-router","200","True","http://127.0.0.1:5000/platform/ai-control-router","OK"
"http://127.0.0.1:5000/platform/ai-evidence-contract","200","True","http://127.0.0.1:5000/platform/ai-evidence-contract","OK"
"http://127.0.0.1:5000/platform/ai-exception-drift-response","200","True","http://127.0.0.1:5000/platform/ai-exception-drift-response","OK"
"http://127.0.0.1:5000/platform/ai-infra-assurance","200","True","http://127.0.0.1:5000/platform/ai-infra-assurance","OK"
"http://127.0.0.1:5000/platform/ai-infrastructure-assurance","200","True","http://127.0.0.1:5000/platform/ai-infrastructure-assurance","OK"
"http://127.0.0.1:5000/platform/ai-intelligence-validation","200","True","http://127.0.0.1:5000/platform/ai-intelligence-validation","OK"
"http://127.0.0.1:5000/platform/ai-knowledge-reuse-registry","200","True","http://127.0.0.1:5000/platform/ai-knowledge-reuse-registry","OK"
"http://127.0.0.1:5000/platform/ai-lifecycle-change-assurance","200","True","http://127.0.0.1:5000/platform/ai-lifecycle-change-assurance","OK"
"http://127.0.0.1:5000/platform/ai-lifecycle-intelligence-validation","200","True","http://127.0.0.1:5000/platform/ai-lifecycle-intelligence-validation","OK"
"http://127.0.0.1:5000/platform/ai-operational-readiness","200","True","http://127.0.0.1:5000/platform/ai-operational-readiness","OK"
"http://127.0.0.1:5000/platform/ai-operational-release-gate","200","True","http://127.0.0.1:5000/platform/ai-operational-release-gate","OK"
"http://127.0.0.1:5000/platform/ai-operational-team-assurance","200","True","http://127.0.0.1:5000/platform/ai-operational-team-assurance","OK"
"http://127.0.0.1:5000/platform/ai-ops-readiness","200","True","http://127.0.0.1:5000/platform/ai-ops-readiness","OK"
"http://127.0.0.1:5000/platform/ai-outcome-learning","200","True","http://127.0.0.1:5000/platform/ai-outcome-learning","OK"
"http://127.0.0.1:5000/platform/ai-output-clearance","200","True","http://127.0.0.1:5000/platform/ai-output-clearance","OK"
"http://127.0.0.1:5000/platform/ai-output-release-clearance","200","True","http://127.0.0.1:5000/platform/ai-output-release-clearance","OK"
"http://127.0.0.1:5000/platform/ai-post-release-monitoring","200","True","http://127.0.0.1:5000/platform/ai-post-release-monitoring","OK"
"http://127.0.0.1:5000/platform/ai-raci-matrix","200","True","http://127.0.0.1:5000/platform/ai-raci-matrix","OK"
"http://127.0.0.1:5000/platform/ai-remediation-queue","200","True","http://127.0.0.1:5000/platform/ai-remediation-queue","OK"
"http://127.0.0.1:5000/platform/ai-replay-console","200","True","http://127.0.0.1:5000/platform/ai-replay-console","OK"
"http://127.0.0.1:5000/platform/ai-reuse-applicability-engine","200","True","http://127.0.0.1:5000/platform/ai-reuse-applicability-engine","OK"
"http://127.0.0.1:5000/platform/ai-team-assurance","200","True","http://127.0.0.1:5000/platform/ai-team-assurance","OK"
"http://127.0.0.1:5000/platform/ai-trust-recalculation","200","True","http://127.0.0.1:5000/platform/ai-trust-recalculation","OK"
"http://127.0.0.1:5000/platform/ai-workflow-intake","200","True","http://127.0.0.1:5000/platform/ai-workflow-intake","OK"
"http://127.0.0.1:5000/platform/api","200","True","http://127.0.0.1:5000/platform/api","OK"
"http://127.0.0.1:5000/platform/api-blueprint","200","True","http://127.0.0.1:5000/platform/api-blueprint","OK"
"http://127.0.0.1:5000/platform/architecture","200","True","http://127.0.0.1:5000/platform/architecture","OK"
"http://127.0.0.1:5000/platform/architecture-assurance","200","True","http://127.0.0.1:5000/platform/architecture-assurance","OK"
"http://127.0.0.1:5000/platform/architecture-boundary-gate","200","True","http://127.0.0.1:5000/platform/architecture-boundary-gate","OK"
"http://127.0.0.1:5000/platform/architecture-control-router","200","True","http://127.0.0.1:5000/platform/architecture-control-router","OK"
"http://127.0.0.1:5000/platform/assurance-closure-verifier","200","True","http://127.0.0.1:5000/platform/assurance-closure-verifier","OK"
"http://127.0.0.1:5000/platform/assurance-continuous-improvement","200","True","http://127.0.0.1:5000/platform/assurance-continuous-improvement","OK"
"http://127.0.0.1:5000/platform/assurance-decision-orchestrator","200","True","http://127.0.0.1:5000/platform/assurance-decision-orchestrator","OK"
"http://127.0.0.1:5000/platform/assurance-evidence-contract","200","True","http://127.0.0.1:5000/platform/assurance-evidence-contract","OK"
"http://127.0.0.1:5000/platform/assurance-knowledge-registry","200","True","http://127.0.0.1:5000/platform/assurance-knowledge-registry","OK"
"http://127.0.0.1:5000/platform/assurance-lifecycle-workflow","200","True","http://127.0.0.1:5000/platform/assurance-lifecycle-workflow","OK"
"http://127.0.0.1:5000/platform/assurance-object","200","True","http://127.0.0.1:5000/platform/assurance-object","OK"
"http://127.0.0.1:5000/platform/assurance-pattern-applicability","200","True","http://127.0.0.1:5000/platform/assurance-pattern-applicability","OK"
"http://127.0.0.1:5000/platform/assurance-remediation-queue","200","True","http://127.0.0.1:5000/platform/assurance-remediation-queue","OK"
"http://127.0.0.1:5000/platform/assurance-trust-recalculation","200","True","http://127.0.0.1:5000/platform/assurance-trust-recalculation","OK"
"http://127.0.0.1:5000/platform/audit-replay","200","True","http://127.0.0.1:5000/platform/audit-replay","OK"
"http://127.0.0.1:5000/platform/automation-agentic-assurance","200","True","http://127.0.0.1:5000/platform/automation-agentic-assurance","OK"
"http://127.0.0.1:5000/platform/autonomy-assurance","200","True","http://127.0.0.1:5000/platform/autonomy-assurance","OK"
"http://127.0.0.1:5000/platform/azure-foundry-assurance","200","True","http://127.0.0.1:5000/platform/azure-foundry-assurance","OK"
"http://127.0.0.1:5000/platform/azure-foundry-blueprint","200","True","http://127.0.0.1:5000/platform/azure-foundry-blueprint","OK"
"http://127.0.0.1:5000/platform/azure-foundry-evidence-binder","200","True","http://127.0.0.1:5000/platform/azure-foundry-evidence-binder","OK"
"http://127.0.0.1:5000/platform/azure-foundry-lifecycle-evidence","200","True","http://127.0.0.1:5000/platform/azure-foundry-lifecycle-evidence","OK"
"http://127.0.0.1:5000/platform/blueprints","200","True","http://127.0.0.1:5000/platform/blueprints","OK"
"http://127.0.0.1:5000/platform/blueprints/agentic-enterprise","200","True","http://127.0.0.1:5000/platform/blueprints/agentic-enterprise","OK"
"http://127.0.0.1:5000/platform/blueprints/ai-enabled-cmc","200","True","http://127.0.0.1:5000/platform/blueprints/ai-enabled-cmc","OK"
"http://127.0.0.1:5000/platform/cloud-agentic-assurance","200","True","http://127.0.0.1:5000/platform/cloud-agentic-assurance","OK"
"http://127.0.0.1:5000/platform/cloud-assurance-matrix","200","True","http://127.0.0.1:5000/platform/cloud-assurance-matrix","OK"
"http://127.0.0.1:5000/platform/cloud-matrix","200","True","http://127.0.0.1:5000/platform/cloud-matrix","OK"
"http://127.0.0.1:5000/platform/data-decision-assurance","200","True","http://127.0.0.1:5000/platform/data-decision-assurance","OK"
"http://127.0.0.1:5000/platform/data-to-decision","200","True","http://127.0.0.1:5000/platform/data-to-decision","OK"
"http://127.0.0.1:5000/platform/data-to-decision-assurance","200","True","http://127.0.0.1:5000/platform/data-to-decision-assurance","OK"
"http://127.0.0.1:5000/platform/decision-confidence-flow","200","True","http://127.0.0.1:5000/platform/decision-confidence-flow","OK"
"http://127.0.0.1:5000/platform/decision-context-assurance","200","True","http://127.0.0.1:5000/platform/decision-context-assurance","OK"
"http://127.0.0.1:5000/platform/deployment","200","True","http://127.0.0.1:5000/platform/deployment","OK"
"http://127.0.0.1:5000/platform/deployment-pipeline","200","True","http://127.0.0.1:5000/platform/deployment-pipeline","OK"
"http://127.0.0.1:5000/platform/end-to-end-assurance","200","True","http://127.0.0.1:5000/platform/end-to-end-assurance","OK"
"http://127.0.0.1:5000/platform/enterprise-execution-assurance","200","True","http://127.0.0.1:5000/platform/enterprise-execution-assurance","OK"
"http://127.0.0.1:5000/platform/evidence-packages","200","True","http://127.0.0.1:5000/platform/evidence-packages","OK"
"http://127.0.0.1:5000/platform/evidence-store","200","True","http://127.0.0.1:5000/platform/evidence-store","OK"
"http://127.0.0.1:5000/platform/evidence-vault","200","True","http://127.0.0.1:5000/platform/evidence-vault","OK"
"http://127.0.0.1:5000/platform/evidence-vault-live","200","True","http://127.0.0.1:5000/platform/evidence-vault-live","OK"
"http://127.0.0.1:5000/platform/execution-assurance","200","True","http://127.0.0.1:5000/platform/execution-assurance","OK"
"http://127.0.0.1:5000/platform/foundry-assurance-blueprint","200","True","http://127.0.0.1:5000/platform/foundry-assurance-blueprint","OK"
"http://127.0.0.1:5000/platform/foundry-lifecycle-evidence","200","True","http://127.0.0.1:5000/platform/foundry-lifecycle-evidence","OK"
"http://127.0.0.1:5000/platform/governance-vision","200","True","http://127.0.0.1:5000/platform/governance-vision","OK"
"http://127.0.0.1:5000/platform/identity","200","True","http://127.0.0.1:5000/platform/identity","OK"
"http://127.0.0.1:5000/platform/identity-access","200","True","http://127.0.0.1:5000/platform/identity-access","OK"
"http://127.0.0.1:5000/platform/infrastructure-assurance-blueprint","200","True","http://127.0.0.1:5000/platform/infrastructure-assurance-blueprint","OK"
"http://127.0.0.1:5000/platform/integration-layer","200","True","http://127.0.0.1:5000/platform/integration-layer","OK"
"http://127.0.0.1:5000/platform/intelligence-validation","200","True","http://127.0.0.1:5000/platform/intelligence-validation","OK"
"http://127.0.0.1:5000/platform/jurisdictional-ai-assurance","404","False","http://127.0.0.1:5000/platform/jurisdictional-ai-assurance","The remote server returned an error: (404) Not Found."
"http://127.0.0.1:5000/platform/lifecycle-integration","200","True","http://127.0.0.1:5000/platform/lifecycle-integration","OK"
"http://127.0.0.1:5000/platform/mcp","200","True","http://127.0.0.1:5000/platform/mcp","OK"
"http://127.0.0.1:5000/platform/mcp-server","200","True","http://127.0.0.1:5000/platform/mcp-server","OK"
"http://127.0.0.1:5000/platform/mcp-tools","200","True","http://127.0.0.1:5000/platform/mcp-tools","OK"
"http://127.0.0.1:5000/platform/module-map","200","True","http://127.0.0.1:5000/platform/module-map","OK"
"http://127.0.0.1:5000/platform/new-workflow-assurance-intake","200","True","http://127.0.0.1:5000/platform/new-workflow-assurance-intake","OK"
"http://127.0.0.1:5000/platform/object-assurance","200","True","http://127.0.0.1:5000/platform/object-assurance","OK"
"http://127.0.0.1:5000/platform/observability","200","True","http://127.0.0.1:5000/platform/observability","OK"
"http://127.0.0.1:5000/platform/operational-ai-readiness","200","True","http://127.0.0.1:5000/platform/operational-ai-readiness","OK"
"http://127.0.0.1:5000/platform/operational-release-gate","200","True","http://127.0.0.1:5000/platform/operational-release-gate","OK"
"http://127.0.0.1:5000/platform/operational-trust-certificate","200","True","http://127.0.0.1:5000/platform/operational-trust-certificate","OK"
"http://127.0.0.1:5000/platform/operational-trust-twin","200","True","http://127.0.0.1:5000/platform/operational-trust-twin","OK"
"http://127.0.0.1:5000/platform/organizational-intelligence-assurance","404","False","http://127.0.0.1:5000/platform/organizational-intelligence-assurance","The remote server returned an error: (404) Not Found."
"http://127.0.0.1:5000/platform/output-clearance","200","True","http://127.0.0.1:5000/platform/output-clearance","OK"
"http://127.0.0.1:5000/platform/pccp-assurance","200","True","http://127.0.0.1:5000/platform/pccp-assurance","OK"
"http://127.0.0.1:5000/platform/post-release-ai-monitoring","200","True","http://127.0.0.1:5000/platform/post-release-ai-monitoring","OK"
"http://127.0.0.1:5000/platform/qr-lookup","200","True","http://127.0.0.1:5000/platform/qr-lookup","OK"
"http://127.0.0.1:5000/platform/route-registry","200","True","http://127.0.0.1:5000/platform/route-registry","OK"
"http://127.0.0.1:5000/platform/routes","200","True","http://127.0.0.1:5000/platform/routes","OK"
"http://127.0.0.1:5000/platform/team-assurance","200","True","http://127.0.0.1:5000/platform/team-assurance","OK"
"http://127.0.0.1:5000/platform/tool-call-evidence","200","True","http://127.0.0.1:5000/platform/tool-call-evidence","OK"
"http://127.0.0.1:5000/platform/trusted-data-context-flow","200","True","http://127.0.0.1:5000/platform/trusted-data-context-flow","OK"
"http://127.0.0.1:5000/platform/trust-score","200","True","http://127.0.0.1:5000/platform/trust-score","OK"
"http://127.0.0.1:5000/platform/trust-score-service","200","True","http://127.0.0.1:5000/platform/trust-score-service","OK"
"http://127.0.0.1:5000/platform/trust-twin","200","True","http://127.0.0.1:5000/platform/trust-twin","OK"
"http://127.0.0.1:5000/platform/unified-assurance","200","True","http://127.0.0.1:5000/platform/unified-assurance","OK"
"http://127.0.0.1:5000/platform/vision","200","True","http://127.0.0.1:5000/platform/vision","OK"
"http://127.0.0.1:5000/platform/vision-lookup","200","True","http://127.0.0.1:5000/platform/vision-lookup","OK"
"http://127.0.0.1:5000/platform-api","200","True","http://127.0.0.1:5000/platform-api","OK"
"http://127.0.0.1:5000/platform-architecture","200","True","http://127.0.0.1:5000/platform-architecture","OK"
